platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
DRAM_cached,t,read,sequential,1024,131072,14336,114688,6084442,5941,164.354
DRAM_cached,t,read,sequential,1024,135168,14336,111212,5876818,5739,170.16
DRAM_cached,t,read,sequential,1024,1048576,14336,14336,5787943,5652,172.773
DRAM_cached,t,read,sequential,1024,1052672,14336,14280,5756526,5621,173.716
DRAM_cached,t,read,sequential,2048,131072,14336,114688,3293818,6433,303.599
DRAM_cached,t,read,sequential,2048,135168,14336,111212,3321379,6487,301.08
DRAM_cached,t,read,sequential,2048,1048576,14336,14336,3277974,6402,305.066
DRAM_cached,t,read,sequential,2048,1052672,14336,14280,3265285,6377,306.252
DRAM_cached,t,read,sequential,4096,131072,14336,114688,2324801,9081,430.144
DRAM_cached,t,read,sequential,4096,135168,14336,111212,2309094,9019,433.07
DRAM_cached,t,read,sequential,4096,1048576,14336,14336,2281972,8913,438.217
DRAM_cached,t,read,sequential,4096,1052672,14336,14280,2299820,8983,434.817
DRAM_cached,t,read,sequential,8192,131072,14336,114688,1186606,9270,842.739
DRAM_cached,t,read,sequential,8192,135168,14336,111212,1203557,9402,830.87
DRAM_cached,t,read,sequential,8192,1048576,14336,14336,1193546,9324,837.839
DRAM_cached,t,read,sequential,8192,1052672,14336,14280,1180175,9220,847.331
DRAM_cached,t,read,sequential,16384,131072,14336,114688,422848,6607,2364.91
DRAM_cached,t,read,sequential,16384,135168,14336,111212,421439,6584,2372.82
DRAM_cached,t,read,sequential,16384,1048576,14336,14336,420175,6565,2379.96
DRAM_cached,t,read,sequential,16384,1052672,14336,14280,417642,6525,2394.39
DRAM_cached,t,read,sequential,32768,131072,14336,114688,198920,6216,5027.13
DRAM_cached,t,read,sequential,32768,135168,14336,111212,198226,6194,5044.72
DRAM_cached,t,read,sequential,32768,1048576,14336,14336,197891,6184,5053.29
DRAM_cached,t,read,sequential,32768,1052672,14336,14280,197656,6176,5059.27
DRAM_cached,t,read,sequential,65536,131072,14336,114688,99681,6230,10032
DRAM_cached,t,read,sequential,65536,135168,14336,111212,99982,6248,10001.8
DRAM_cached,t,read,sequential,65536,1048576,14336,14336,99609,6225,10039.2
DRAM_cached,t,read,sequential,65536,1052672,14336,14280,99706,6231,10029.4
DRAM_cached,nt,read,random,8,131072,14336,114688,10849336,82,92.1715
DRAM_cached,nt,read,random,8,135168,14336,111212,10892826,83,91.8035
DRAM_cached,nt,read,random,8,1048576,14336,14336,10523688,80,95.0237
DRAM_cached,nt,read,random,8,1052672,14336,14280,10513846,80,95.1127
DRAM_cached,nt,read,random,16,131072,14336,114688,10775096,164,92.8066
DRAM_cached,nt,read,random,16,135168,14336,111212,10734391,163,93.1585
DRAM_cached,nt,read,random,16,1048576,14336,14336,10537604,160,94.8982
DRAM_cached,nt,read,random,16,1052672,14336,14280,10591717,161,94.4134
DRAM_cached,nt,read,random,32,131072,14336,114688,10652942,325,93.8708
DRAM_cached,nt,read,random,32,135168,14336,111212,10588390,323,94.4431
DRAM_cached,nt,read,random,32,1048576,14336,14336,10289411,314,97.1873
DRAM_cached,nt,read,random,32,1052672,14336,14280,10401543,317,96.1396
DRAM_cached,nt,read,random,64,131072,14336,114688,10115888,617,98.8544
DRAM_cached,nt,read,random,64,135168,14336,111212,10226745,624,97.7828
DRAM_cached,nt,read,random,64,1048576,14336,14336,9803358,598,102.006
DRAM_cached,nt,read,random,64,1052672,14336,14280,9902226,604,100.987
DRAM_cached,nt,read,random,128,131072,14336,114688,9707608,1185,103.012
DRAM_cached,nt,read,random,128,135168,14336,111212,9702726,1184,103.064
DRAM_cached,nt,read,random,128,1048576,14336,14336,9490363,1158,105.37
DRAM_cached,nt,read,random,128,1052672,14336,14280,9496307,1159,105.304
DRAM_cached,nt,read,random,256,131072,14336,114688,9955944,2430,100.443
DRAM_cached,nt,read,random,256,135168,14336,111212,9955098,2430,100.451
DRAM_cached,nt,read,random,256,1048576,14336,14336,9666063,2359,103.455
DRAM_cached,nt,read,random,256,1052672,14336,14280,9669357,2360,103.419
DRAM_cached,nt,read,random,512,131072,14336,114688,8600107,4199,116.278
DRAM_cached,nt,read,random,512,135168,14336,111212,8453435,4127,118.295
DRAM_cached,nt,read,random,512,1048576,14336,14336,8331405,4068,120.028
DRAM_cached,nt,read,random,512,1052672,14336,14280,8227909,4017,121.538
DRAM_cached,nt,read,random,1024,131072,14336,114688,5637764,5505,177.375
DRAM_cached,nt,read,random,1024,135168,14336,111212,5521502,5392,181.11
DRAM_cached,nt,read,random,1024,1048576,14336,14336,5525445,5395,180.981
DRAM_cached,nt,read,random,1024,1052672,14336,14280,5502479,5373,181.736
DRAM_cached,nt,read,random,2048,131072,14336,114688,3263481,6373,306.421
DRAM_cached,nt,read,random,2048,135168,14336,111212,3245665,6339,308.103
DRAM_cached,nt,read,random,2048,1048576,14336,14336,3197091,6244,312.784
DRAM_cached,nt,read,random,2048,1052672,14336,14280,3238103,6324,308.823
DRAM_cached,nt,read,random,4096,131072,14336,114688,2089193,8160,478.654
DRAM_cached,nt,read,random,4096,135168,14336,111212,2037643,7959,490.763
DRAM_cached,nt,read,random,4096,1048576,14336,14336,2079584,8123,480.865
DRAM_cached,nt,read,random,4096,1052672,14336,14280,1994305,7790,501.428
DRAM_cached,nt,read,random,8192,131072,14336,114688,1136751,8880,879.699
DRAM_cached,nt,read,random,8192,135168,14336,111212,1118140,8735,894.342
DRAM_cached,nt,read,random,8192,1048576,14336,14336,1127520,8808,886.902
DRAM_cached,nt,read,random,8192,1052672,14336,14280,1108016,8656,902.514
DRAM_cached,nt,read,random,16384,131072,14336,114688,413218,6456,2420.02
DRAM_cached,nt,read,random,16384,135168,14336,111212,410733,6417,2434.67
DRAM_cached,nt,read,random,16384,1048576,14336,14336,412229,6441,2425.83
DRAM_cached,nt,read,random,16384,1052672,14336,14280,408362,6380,2448.81
DRAM_cached,nt,read,random,32768,131072,14336,114688,196904,6153,5078.61
DRAM_cached,nt,read,random,32768,135168,14336,111212,196202,6131,5096.77
DRAM_cached,nt,read,random,32768,1048576,14336,14336,196080,6127,5099.96
DRAM_cached,nt,read,random,32768,1052672,14336,14280,195562,6111,5113.46
DRAM_cached,nt,read,random,65536,131072,14336,114688,99315,6207,10068.9
DRAM_cached,nt,read,random,65536,135168,14336,111212,99188,6199,10081.9
DRAM_cached,nt,read,random,65536,1048576,14336,14336,99072,6192,10093.7
DRAM_cached,nt,read,random,65536,1052672,14336,14280,98904,6181,10110.7
DRAM_cached,t,read,random,8,131072,14336,114688,10669832,81,93.7222
DRAM_cached,t,read,random,8,135168,14336,111212,10654641,81,93.8558
DRAM_cached,t,read,random,8,1048576,14336,14336,10175696,77,98.2734
DRAM_cached,t,read,random,8,1052672,14336,14280,10137076,77,98.6478
DRAM_cached,t,read,random,16,131072,14336,114688,10743278,163,93.0815
DRAM_cached,t,read,random,16,135168,14336,111212,10755270,164,92.9777
DRAM_cached,t,read,random,16,1048576,14336,14336,10158096,155,98.4436
DRAM_cached,t,read,random,16,1052672,14336,14280,10448994,159,95.703
DRAM_cached,t,read,random,32,131072,14336,114688,10542837,321,94.8511
DRAM_cached,t,read,random,32,135168,14336,111212,10683498,326,93.6023
DRAM_cached,t,read,random,32,1048576,14336,14336,10311191,314,96.982
DRAM_cached,t,read,random,32,1052672,14336,14280,10351878,315,96.6008
DRAM_cached,t,read,random,64,131072,14336,114688,10117564,617,98.838
DRAM_cached,t,read,random,64,135168,14336,111212,10139764,618,98.6216
DRAM_cached,t,read,random,64,1048576,14336,14336,9820630,599,101.826
DRAM_cached,t,read,random,64,1052672,14336,14280,9670700,590,103.405
DRAM_cached,t,read,random,128,131072,14336,114688,9725387,1187,102.824
DRAM_cached,t,read,random,128,135168,14336,111212,9765181,1192,102.405
DRAM_cached,t,read,random,128,1048576,14336,14336,9485076,1157,105.429
DRAM_cached,t,read,random,128,1052672,14336,14280,9431886,1151,106.023
DRAM_cached,t,read,random,256,131072,14336,114688,9862432,2407,101.395
DRAM_cached,t,read,random,256,135168,14336,111212,9939225,2426,100.611
DRAM_cached,t,read,random,256,1048576,14336,14336,9657481,2357,103.547
DRAM_cached,t,read,random,256,1052672,14336,14280,9690826,2365,103.19
DRAM_cached,t,read,random,512,131072,14336,114688,8556570,4178,116.869
DRAM_cached,t,read,random,512,135168,14336,111212,8552029,4175,116.931
DRAM_cached,t,read,random,512,1048576,14336,14336,8389208,4096,119.201
DRAM_cached,t,read,random,512,1052672,14336,14280,8371848,4087,119.448
DRAM_cached,t,read,random,1024,131072,14336,114688,5609573,5478,178.267
DRAM_cached,t,read,random,1024,135168,14336,111212,5547937,5417,180.247
DRAM_cached,t,read,random,1024,1048576,14336,14336,5547888,5417,180.249
DRAM_cached,t,read,random,1024,1052672,14336,14280,5439306,5311,183.847
DRAM_cached,t,read,random,2048,131072,14336,114688,3249368,6346,307.752
DRAM_cached,t,read,random,2048,135168,14336,111212,3230254,6309,309.573
DRAM_cached,t,read,random,2048,1048576,14336,14336,3250413,6348,307.653
DRAM_cached,t,read,random,2048,1052672,14336,14280,3208580,6266,311.664
DRAM_cached,t,read,random,4096,131072,14336,114688,2088200,8157,478.881
DRAM_cached,t,read,random,4096,135168,14336,111212,2038383,7962,490.585
DRAM_cached,t,read,random,4096,1048576,14336,14336,2067520,8076,483.671
DRAM_cached,t,read,random,4096,1052672,14336,14280,2010229,7852,497.456
DRAM_cached,t,read,random,8192,131072,14336,114688,1138220,8892,878.564
DRAM_cached,t,read,random,8192,135168,14336,111212,1119874,8749,892.958
DRAM_cached,t,read,random,8192,1048576,14336,14336,1133474,8855,882.243
DRAM_cached,t,read,random,8192,1052672,14336,14280,1110585,8676,900.426
DRAM_cached,t,read,random,16384,131072,14336,114688,413250,6457,2419.84
DRAM_cached,t,read,random,16384,135168,14336,111212,410905,6420,2433.65
DRAM_cached,t,read,random,16384,1048576,14336,14336,412859,6450,2422.13
DRAM_cached,t,read,random,16384,1052672,14336,14280,408135,6377,2450.17
DRAM_cached,t,read,random,32768,131072,14336,114688,197076,6158,5074.18
DRAM_cached,t,read,random,32768,135168,14336,111212,196644,6145,5085.32
DRAM_cached,t,read,random,32768,1048576,14336,14336,196726,6147,5083.19
DRAM_cached,t,read,random,32768,1052672,14336,14280,195803,6118,5107.17
DRAM_cached,t,read,random,65536,131072,14336,114688,99422,6213,10058
DRAM_cached,t,read,random,65536,135168,14336,111212,99277,6204,10072.8
DRAM_cached,t,read,random,65536,1048576,14336,14336,98973,6185,10103.7
DRAM_cached,t,read,random,65536,1052672,14336,14280,99207,6200,10079.9
