platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
DRAM_cached,t,read,sequential,1024,131072,14336,114688,6088724,5946,164.238
DRAM_cached,t,read,sequential,1024,135168,14336,111212,5886856,5748,169.87
DRAM_cached,t,read,sequential,1024,1048576,14336,14336,5755703,5620,173.741
DRAM_cached,t,read,sequential,1024,1052672,14336,14280,5838871,5702,171.266
DRAM_cached,t,read,sequential,2048,131072,14336,114688,3292568,6430,303.714
DRAM_cached,t,read,sequential,2048,135168,14336,111212,3335674,6514,299.789
DRAM_cached,t,read,sequential,2048,1048576,14336,14336,3294434,6434,303.542
DRAM_cached,t,read,sequential,2048,1052672,14336,14280,3280871,6407,304.797
DRAM_cached,t,read,sequential,4096,131072,14336,114688,2329836,9100,429.215
DRAM_cached,t,read,sequential,4096,135168,14336,111212,2311982,9031,432.529
DRAM_cached,t,read,sequential,4096,1048576,14336,14336,2290956,8949,436.499
DRAM_cached,t,read,sequential,4096,1052672,14336,14280,2289819,8944,436.716
DRAM_cached,t,read,sequential,8192,131072,14336,114688,1188456,9284,841.428
DRAM_cached,t,read,sequential,8192,135168,14336,111212,1205196,9415,829.74
DRAM_cached,t,read,sequential,8192,1048576,14336,14336,1188113,9282,841.67
DRAM_cached,t,read,sequential,8192,1052672,14336,14280,1184403,9253,844.307
DRAM_cached,t,read,sequential,16384,131072,14336,114688,423498,6617,2361.29
DRAM_cached,t,read,sequential,16384,135168,14336,111212,420848,6575,2376.15
DRAM_cached,t,read,sequential,16384,1048576,14336,14336,420024,6562,2380.81
DRAM_cached,t,read,sequential,16384,1052672,14336,14280,417823,6528,2393.36
DRAM_cached,t,read,sequential,32768,131072,14336,114688,199200,6225,5020.07
DRAM_cached,t,read,sequential,32768,135168,14336,111212,198477,6202,5038.36
DRAM_cached,t,read,sequential,32768,1048576,14336,14336,198837,6213,5029.24
DRAM_cached,t,read,sequential,32768,1052672,14336,14280,198390,6199,5040.56
DRAM_cached,t,read,sequential,65536,131072,14336,114688,100038,6252,9996.15
DRAM_cached,t,read,sequential,65536,135168,14336,111212,99928,6245,10007.1
DRAM_cached,t,read,sequential,65536,1048576,14336,14336,99734,6233,10026.6
DRAM_cached,t,read,sequential,65536,1052672,14336,14280,99541,6221,10046
DRAM_cached,nt,read,random,8,131072,14336,114688,10818458,82,92.4346
DRAM_cached,nt,read,random,8,135168,14336,111212,10871677,82,91.9821
DRAM_cached,nt,read,random,8,1048576,14336,14336,10469842,79,95.5124
DRAM_cached,nt,read,random,8,1052672,14336,14280,10684690,81,93.5919
DRAM_cached,nt,read,random,16,131072,14336,114688,10740968,163,93.1015
DRAM_cached,nt,read,random,16,135168,14336,111212,10791694,164,92.6639
DRAM_cached,nt,read,random,16,1048576,14336,14336,10272343,156,97.3488
DRAM_cached,nt,read,random,16,1052672,14336,14280,10623679,162,94.1293
DRAM_cached,nt,read,random,32,131072,14336,114688,10646660,324,93.9262
DRAM_cached,nt,read,random,32,135168,14336,111212,10711575,326,93.3569
DRAM_cached,nt,read,random,32,1048576,14336,14336,10347196,315,96.6445
DRAM_cached,nt,read,random,32,1052672,14336,14280,10516790,320,95.086
DRAM_cached,nt,read,random,64,131072,14336,114688,10174918,621,98.2809
DRAM_cached,nt,read,random,64,135168,14336,111212,10211484,623,97.929
DRAM_cached,nt,read,random,64,1048576,14336,14336,9856301,601,101.458
DRAM_cached,nt,read,random,64,1052672,14336,14280,9880987,603,101.204
DRAM_cached,nt,read,random,128,131072,14336,114688,9781962,1194,102.229
DRAM_cached,nt,read,random,128,135168,14336,111212,9680961,1181,103.296
DRAM_cached,nt,read,random,128,1048576,14336,14336,9532440,1163,104.905
DRAM_cached,nt,read,random,128,1052672,14336,14280,9573595,1168,104.454
DRAM_cached,nt,read,random,256,131072,14336,114688,9984759,2437,100.153
DRAM_cached,nt,read,random,256,135168,14336,111212,10030865,2448,99.6923
DRAM_cached,nt,read,random,256,1048576,14336,14336,9834576,2401,101.682
DRAM_cached,nt,read,random,256,1052672,14336,14280,9776360,2386,102.288
DRAM_cached,nt,read,random,512,131072,14336,114688,8622061,4209,115.982
DRAM_cached,nt,read,random,512,135168,14336,111212,8609444,4203,116.152
DRAM_cached,nt,read,random,512,1048576,14336,14336,8362157,4083,119.586
DRAM_cached,nt,read,random,512,1052672,14336,14280,8410150,4106,118.904
DRAM_cached,nt,read,random,1024,131072,14336,114688,5601211,5469,178.533
DRAM_cached,nt,read,random,1024,135168,14336,111212,5571565,5440,179.483
DRAM_cached,nt,read,random,1024,1048576,14336,14336,5529948,5400,180.833
DRAM_cached,nt,read,random,1024,1052672,14336,14280,5566921,5436,179.632
DRAM_cached,nt,read,random,2048,131072,14336,114688,3266478,6379,306.14
DRAM_cached,nt,read,random,2048,135168,14336,111212,3257014,6361,307.03
DRAM_cached,nt,read,random,2048,1048576,14336,14336,3268367,6383,305.963
DRAM_cached,nt,read,random,2048,1052672,14336,14280,3234402,6317,309.176
DRAM_cached,nt,read,random,4096,131072,14336,114688,2255334,8809,443.393
DRAM_cached,nt,read,random,4096,135168,14336,111212,2222961,8683,449.85
DRAM_cached,nt,read,random,4096,1048576,14336,14336,2235807,8733,447.266
DRAM_cached,nt,read,random,4096,1052672,14336,14280,2219426,8669,450.567
DRAM_cached,nt,read,random,8192,131072,14336,114688,1182879,9241,845.395
DRAM_cached,nt,read,random,8192,135168,14336,111212,1171658,9153,853.491
DRAM_cached,nt,read,random,8192,1048576,14336,14336,1183165,9243,845.19
DRAM_cached,nt,read,random,8192,1052672,14336,14280,1164282,9095,858.898
DRAM_cached,nt,read,random,16384,131072,14336,114688,420940,6577,2375.63
DRAM_cached,nt,read,random,16384,135168,14336,111212,418114,6533,2391.69
DRAM_cached,nt,read,random,16384,1048576,14336,14336,419677,6557,2382.78
DRAM_cached,nt,read,random,16384,1052672,14336,14280,417128,6517,2397.34
DRAM_cached,nt,read,random,32768,131072,14336,114688,198645,6207,5034.08
DRAM_cached,nt,read,random,32768,135168,14336,111212,197463,6170,5064.24
DRAM_cached,nt,read,random,32768,1048576,14336,14336,197924,6185,5052.43
DRAM_cached,nt,read,random,32768,1052672,14336,14280,197690,6177,5058.42
DRAM_cached,nt,read,random,65536,131072,14336,114688,99825,6239,10017.4
DRAM_cached,nt,read,random,65536,135168,14336,111212,99834,6239,10016.6
DRAM_cached,nt,read,random,65536,1048576,14336,14336,99794,6237,10020.6
DRAM_cached,nt,read,random,65536,1052672,14336,14280,99847,6240,10015.3
DRAM_cached,t,read,random,8,131072,14336,114688,10866126,82,92.0291
DRAM_cached,t,read,random,8,135168,14336,111212,10895157,83,91.7839
DRAM_cached,t,read,random,8,1048576,14336,14336,10612333,80,94.23
DRAM_cached,t,read,random,8,1052672,14336,14280,10692566,81,93.5229
DRAM_cached,t,read,random,16,131072,14336,114688,10787265,164,92.7019
DRAM_cached,t,read,random,16,135168,14336,111212,10834594,165,92.2969
DRAM_cached,t,read,random,16,1048576,14336,14336,10557144,161,94.7226
DRAM_cached,t,read,random,16,1052672,14336,14280,10490322,160,95.326
DRAM_cached,t,read,random,32,131072,14336,114688,10642593,324,93.9621
DRAM_cached,t,read,random,32,135168,14336,111212,10741789,327,93.0944
DRAM_cached,t,read,random,32,1048576,14336,14336,10431059,318,95.8675
DRAM_cached,t,read,random,32,1052672,14336,14280,10495182,320,95.2818
DRAM_cached,t,read,random,64,131072,14336,114688,10191734,622,98.1187
DRAM_cached,t,read,random,64,135168,14336,111212,10161592,620,98.4098
DRAM_cached,t,read,random,64,1048576,14336,14336,9830429,600,101.725
DRAM_cached,t,read,random,64,1052672,14336,14280,9932002,606,100.685
DRAM_cached,t,read,random,128,131072,14336,114688,9788836,1194,102.157
DRAM_cached,t,read,random,128,135168,14336,111212,9794481,1195,102.098
DRAM_cached,t,read,random,128,1048576,14336,14336,9515124,1161,105.096
DRAM_cached,t,read,random,128,1052672,14336,14280,9463174,1155,105.673
DRAM_cached,t,read,random,256,131072,14336,114688,10002678,2442,99.9732
DRAM_cached,t,read,random,256,135168,14336,111212,9920143,2421,100.805
DRAM_cached,t,read,random,256,1048576,14336,14336,9767404,2384,102.381
DRAM_cached,t,read,random,256,1052672,14336,14280,9585979,2340,104.319
DRAM_cached,t,read,random,512,131072,14336,114688,8539282,4169,117.106
DRAM_cached,t,read,random,512,135168,14336,111212,8635317,4216,115.804
DRAM_cached,t,read,random,512,1048576,14336,14336,8337869,4071,119.935
DRAM_cached,t,read,random,512,1052672,14336,14280,8445195,4123,118.411
DRAM_cached,t,read,random,1024,131072,14336,114688,5640418,5508,177.292
DRAM_cached,t,read,random,1024,135168,14336,111212,5573292,5442,179.427
DRAM_cached,t,read,random,1024,1048576,14336,14336,5562606,5432,179.772
DRAM_cached,t,read,random,1024,1052672,14336,14280,5575235,5444,179.365
DRAM_cached,t,read,random,2048,131072,14336,114688,3270638,6387,305.751
DRAM_cached,t,read,random,2048,135168,14336,111212,3247252,6342,307.953
DRAM_cached,t,read,random,2048,1048576,14336,14336,3295735,6436,303.422
DRAM_cached,t,read,random,2048,1052672,14336,14280,3233771,6315,309.236
DRAM_cached,t,read,random,4096,131072,14336,114688,2249284,8786,444.586
DRAM_cached,t,read,random,4096,135168,14336,111212,2225035,8691,449.431
DRAM_cached,t,read,random,4096,1048576,14336,14336,2255592,8810,443.342
DRAM_cached,t,read,random,4096,1052672,14336,14280,2219784,8671,450.494
DRAM_cached,t,read,random,8192,131072,14336,114688,1184842,9256,843.994
DRAM_cached,t,read,random,8192,135168,14336,111212,1171665,9153,853.486
DRAM_cached,t,read,random,8192,1048576,14336,14336,1173512,9168,852.143
DRAM_cached,t,read,random,8192,1052672,14336,14280,1173728,9169,851.986
DRAM_cached,t,read,random,16384,131072,14336,114688,421001,6578,2375.29
DRAM_cached,t,read,random,16384,135168,14336,111212,419613,6556,2383.14
DRAM_cached,t,read,random,16384,1048576,14336,14336,419332,6552,2384.74
DRAM_cached,t,read,random,16384,1052672,14336,14280,415726,6495,2405.43
DRAM_cached,t,read,random,32768,131072,14336,114688,198648,6207,5034.02
DRAM_cached,t,read,random,32768,135168,14336,111212,197898,6184,5053.1
DRAM_cached,t,read,random,32768,1048576,14336,14336,198723,6210,5032.12
DRAM_cached,t,read,random,32768,1052672,14336,14280,197631,6175,5059.91
DRAM_cached,t,read,random,65536,131072,14336,114688,99842,6240,10015.8
DRAM_cached,t,read,random,65536,135168,14336,111212,99688,6230,10031.3
DRAM_cached,t,read,random,65536,1048576,14336,14336,99978,6248,10002.1
DRAM_cached,t,read,random,65536,1052672,14336,14280,99773,6235,10022.7
